Transaction_ID,Price,Date,Postcode,Property_Type,Old_New,Duration,PAON,SAON,Street,Locality,Town_City,District,PPD_Category,Record_Status,County
{2EB36C3E-7153-405F-A8BD-87CFA63F0043},317000,2013-04-02 00:00,NW1 0QH,F,N,L,16,FLAT 25,ST PANCRAS WAY,,LONDON,CAMDEN,A,A,GREATER LONDON
{CE469C37-F30D-4CFB-B8DD-8EFD8BCE19C4},535000,2013-03-22 00:00,SW18 5QY,F,N,L,24,,WHITELANDS CRESCENT,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{3E4E7E4F-E4AB-4047-A287-8B5868E1277C},675000,2013-07-08 00:00,NW8 6PN,F,N,L,2,,AQUILA STREET,,LONDON,CITY OF WESTMINSTER,A,A,GREATER LONDON
{8C7F8A3D-B6D7-49F0-B806-928EC57658DD},51600,2013-10-25 00:00,SM1 2GB,F,N,L,4,FLAT 69,SUTTON PARK ROAD,,SUTTON,SUTTON,A,A,GREATER LONDON
{CA579658-2159-49F4-8B4C-92AC403F3E1D},190000,2013-07-05 00:00,DA6 7LA,F,N,L,"KINGSLEY COURT, 21",FLAT 28,PINCOTT ROAD,,BEXLEYHEATH,BEXLEY,A,A,GREATER LONDON
{A076B6C6-F14B-4142-AF54-8B57E745631F},246000,2013-12-10 00:00,N9 8HL,T,N,F,195,,CHARLTON ROAD,,LONDON,ENFIELD,A,A,GREATER LONDON
{CBF906E0-64D2-44DF-9DCD-928E13500E3C},580000,2013-11-22 00:00,N16 9BP,T,N,F,8,,PEGASUS CLOSE,,LONDON,HACKNEY,A,A,GREATER LONDON
{3036E4CE-227C-492A-A51C-8B57BE2D78C1},395000,2013-12-10 00:00,SE6 4EP,T,N,F,1,,LUTWYCHE ROAD,,LONDON,LEWISHAM,A,A,GREATER LONDON
{76394A28-DC28-46F4-B3A3-8B5794F9E767},405000,2013-08-30 00:00,SW2 4XD,F,N,L,14,,TELFORD AVENUE,,LONDON,LAMBETH,A,A,GREATER LONDON
{51402709-0A3E-4B8E-BFC2-87CE2E0B2B9F},370000,2013-06-26 00:00,SE3 8NE,S,N,F,61,,BROAD WALK,KIDBROOKE,LONDON,GREENWICH,A,A,GREATER LONDON
{0F53FC5E-A299-4C2D-A9C9-F665776CF33F},115000,2013-11-06 00:00,CR0 4DQ,F,N,L,5,,FLEMING COURT,,CROYDON,CROYDON,A,A,GREATER LONDON
{ABC86EB9-8385-4CA1-A80A-F6656308F865},476300,2013-11-22 00:00,NW10 4QJ,F,N,L,15A,,SPEZIA ROAD,,LONDON,BRENT,A,A,GREATER LONDON
{681C4014-C309-45A8-B935-F2D57219C37A},402000,2013-04-02 00:00,EN4 9AR,S,N,F,8,,WESTBROOK CRESCENT,COCKFOSTERS,BARNET,BARNET,A,A,GREATER LONDON
{E4F695C8-33B6-490D-84E3-F2D55EA66C6D},262000,2013-09-12 00:00,BR6 0QY,S,N,F,127,,LANCING ROAD,,ORPINGTON,BROMLEY,A,A,GREATER LONDON
{5E0BFD38-4E03-4C64-BB35-FD639EB4CB4E},219000,2013-12-12 00:00,EN4 8AZ,F,N,L,61,,EDWARD ROAD,,BARNET,BARNET,A,A,GREATER LONDON
{37CEBFFA-DE7D-430E-A78D-F2D540CF38A3},250000,2013-11-22 00:00,NW8 7QH,F,N,L,"BARRIE HOUSE, 29",FLAT 3,ST EDMUNDS TERRACE,,LONDON,CAMDEN,A,A,GREATER LONDON
{E0D54D57-2F7F-44FF-A1FE-F2D4F2D97BF1},120000,2013-09-16 00:00,EN2 0PE,F,N,L,"NORMANDY HOUSE, 52",11,CEDAR ROAD,,ENFIELD,ENFIELD,A,A,GREATER LONDON
{33838B8C-DCF7-48A3-BD36-F9E1F11FE07C},162500,2013-09-16 00:00,DA6 8LS,F,N,L,127D,,UPTON ROAD,,BEXLEYHEATH,BEXLEY,A,A,GREATER LONDON
{D27E0CCA-DB1A-4396-8E01-FD630B1AE68B},202500,2013-03-05 00:00,N16 8AP,F,Y,L,"MYLNE APARTMENTS, 93",FLAT 3,BARRETT'S GROVE,,LONDON,HACKNEY,A,A,GREATER LONDON
{38E9C7FE-82FB-492E-BBD2-FD625D34C2E9},235000,2013-09-27 00:00,HA7 1JN,F,N,L,ELIZABETH HOUSE,FLAT 10,HONEYPOT LANE,,STANMORE,HARROW,A,A,GREATER LONDON
{4A21CA4D-C392-418B-A025-F9E10FDAFCD6},610000,2013-05-17 00:00,SE9 1JH,T,N,F,23,,GLENHOUSE ROAD,,LONDON,GREENWICH,A,A,GREATER LONDON
{4BA6DFD5-8F33-4E8A-B13D-F663EDA5A1D8},150000,2013-06-28 00:00,SE20 8DJ,F,N,L,"OAKDENE LODGE, 2",FLAT 9,ANERLEY PARK ROAD,,LONDON,BROMLEY,A,A,GREATER LONDON
{6AABA00D-EC51-4C5A-A22C-F2D3C04B9229},180500,2013-06-24 00:00,CR8 5DH,F,N,L,5,,ASHURST CLOSE,,KENLEY,CROYDON,A,A,GREATER LONDON
{D32F5E09-FC4E-4B94-8BB4-542738620F8D},318000,2013-07-05 00:00,IG2 6QR,T,N,F,60,,SPRINGFIELD DRIVE,,ILFORD,REDBRIDGE,A,A,GREATER LONDON
{36C36E3B-0E13-4834-8B2B-5426E0E7EA2B},500000,2013-07-26 00:00,W7 2QN,T,Y,F,7,,DOCK MEADOW REACH,HANWELL,LONDON,EALING,A,A,GREATER LONDON
{5980C0A5-2C6B-4732-9183-4CF036C7AE5D},315000,2013-08-19 00:00,SW16 5NU,F,Y,L,"PATHFIELD HOUSE, 18",FLAT 10,PATHFIELD ROAD,STREATHAM,LONDON,LAMBETH,A,A,GREATER LONDON
{0E32AA18-7CEF-43CE-948A-5426A32F1817},681000,2013-07-29 00:00,SE22 9LB,T,N,F,65,,LANDCROFT ROAD,EAST DULWICH,LONDON,SOUTHWARK,A,A,GREATER LONDON
{F827474E-3F3A-48D7-A654-507DA2DAAF01},160000,2013-01-31 00:00,RM8 2AX,T,N,F,86,,LICHFIELD ROAD,,DAGENHAM,BARKING AND DAGENHAM,A,A,GREATER LONDON
{AA356950-D113-47A0-988B-542677B5D4F6},1006500,2013-11-04 00:00,N4 3LP,S,N,F,8,,WRAY CRESCENT,,LONDON,ISLINGTON,A,A,GREATER LONDON
{0CB1A3D4-EAE8-4851-B297-5B3A2C3DE7E9},552000,2013-03-08 00:00,SW4 6RG,T,N,F,143,9,LARKHALL LANE,,LONDON,LAMBETH,A,A,GREATER LONDON
{C4C0A555-1F85-44F2-88FE-507D662B3347},314500,2013-02-22 00:00,SW18 3AG,F,N,L,64,FLAT B,BASSINGHAM ROAD,EARLSFIELD,LONDON,WANDSWORTH,A,A,GREATER LONDON
{538CD503-6262-4D20-9057-507CFA3278C1},362000,2013-05-07 00:00,E14 2DA,F,N,L,"STUDLEY COURT, 5",FLAT 83,PRIME MERIDIAN WALK,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{7B3A2479-44E8-4DDC-86DD-A25A71429AEF},225000,2013-12-30 00:00,BR1 5LZ,T,N,F,10,,LAMEROCK ROAD,,BROMLEY,LEWISHAM,A,A,GREATER LONDON
{5B9CCC2D-D353-438E-865C-9EC3E08C2995},345000,2013-09-20 00:00,EN1 3AH,S,N,F,165,,LADYSMITH ROAD,,ENFIELD,ENFIELD,A,A,GREATER LONDON
{1E0F51BA-9A42-4F85-98B0-97A0FAA49BF0},270000,2013-09-09 00:00,E3 2ZB,F,Y,L,"MINTON COURT, 105",FLAT 38,FAIRFIELD ROAD,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{A2442819-39E3-4F16-AFA0-9B35597E4845},166000,2013-10-11 00:00,RM7 9QN,F,N,L,OREIL HOUSE 121-135,FLAT 1,LONDON ROAD,,ROMFORD,HAVERING,A,A,GREATER LONDON
{56869179-7360-41F1-B4D8-9EC31B83183F},242500,2013-02-08 00:00,SW11 3JS,F,N,L,169B,,BATTERSEA HIGH STREET,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{BA0CC900-51D9-45AF-A9F3-9EC309C7AB41},180000,2013-01-04 00:00,E14 7PQ,F,Y,L,100,FLAT 3,SALMON LANE,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{691680CB-10CE-45B5-8CE1-A2592B361658},400000,2013-04-18 00:00,SW18 2DT,F,N,L,17,,BARMOUTH ROAD,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{2B1EF4FC-D8FE-49CF-B168-979FE61F3039},541500,2013-11-19 00:00,SW20 9HA,T,N,F,4,,CANNON CLOSE,,LONDON,MERTON,A,A,GREATER LONDON
{AAC14A98-D28E-43C1-B21A-9EC26E9D47A9},175000,2013-08-09 00:00,N15 6AG,F,N,L,432,,CRAVEN PARK ROAD,,LONDON,HACKNEY,A,A,GREATER LONDON
{A031B151-B848-4DF2-AB72-9EC2636F1A6A},234999,2013-07-12 00:00,RM5 2ET,S,N,F,192,,LODGE LANE,,ROMFORD,HAVERING,A,A,GREATER LONDON
{E76A4A6C-CD5A-4097-A517-928D91CAB096},385000,2013-10-28 00:00,NW4 3TR,S,N,F,41,,STURGESS AVENUE,,LONDON,BARNET,A,A,GREATER LONDON
{00515F49-6968-4F18-A50E-928D557FFC10},480000,2013-11-12 00:00,N2 0DL,F,N,L,CROSBY COURT,FLAT 2,GREENHALGH WALK,,LONDON,BARNET,A,A,GREATER LONDON
{351A2665-7B86-4F9A-9414-92AB5B00FE7A},280000,2013-08-19 00:00,E4 7DL,T,N,F,5,,CONNAUGHT ROAD,CHINGFORD,LONDON,WALTHAM FOREST,A,A,GREATER LONDON
{86919A35-4A8F-41F9-B8E6-92AB2817B80F},227000,2013-04-29 00:00,SE15 5GR,F,N,L,32,,LISFORD STREET,,LONDON,SOUTHWARK,A,A,GREATER LONDON
{7AF28B85-A365-4AE8-BE24-92AB12CB8138},193000,2013-01-11 00:00,CR0 6PF,T,N,F,56,,WARREN ROAD,,CROYDON,CROYDON,A,A,GREATER LONDON
{A8FFF605-C599-419A-9340-8B56CC88FF3C},300000,2013-05-28 00:00,SE3 8NQ,S,N,F,226,,BROAD WALK,KIDBROOKE,LONDON,GREENWICH,A,A,GREATER LONDON
{63DF3BC9-0703-4E4A-AF2B-92AAC34D0763},132000,2013-04-25 00:00,SM6 7JR,F,N,L,24,FLAT 2,FOXGLOVE WAY,,WALLINGTON,SUTTON,A,A,GREATER LONDON
{9F35449F-9DA5-4BEC-94B1-92AA9B154130},300000,2013-05-30 00:00,HA0 4RF,T,N,F,52,,NORTON ROAD,,WEMBLEY,BRENT,A,A,GREATER LONDON
{37C9C63D-BF03-495F-A217-8B55FF7B2572},429950,2013-10-22 00:00,W5 3NY,T,N,L,15,,WOODGRANGE AVENUE,,LONDON,EALING,A,A,GREATER LONDON
{B34AE772-4FF2-4948-9CBF-8B55E4427211},750000,2013-05-24 00:00,W11 2BE,F,N,L,"FLAT 7, 9 - 10",,COLVILLE TERRACE,,LONDON,KENSINGTON AND CHELSEA,A,A,GREATER LONDON
{8BF38937-93D9-45FD-890C-928C3F5E577D},204000,2013-07-26 00:00,E6 6LJ,T,N,F,73,,WINSOR TERRACE,,LONDON,NEWHAM,A,A,GREATER LONDON
{7E918C45-BCAD-4294-9C70-928C1FDAE4DA},890000,2013-11-20 00:00,E1 6JX,F,N,L,7 - 9,FLAT 4,CLUB ROW,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{96F01904-C363-48E4-89AC-EF51FC642381},345000,2013-08-13 00:00,HA1 4BY,T,N,F,16,,DRURY ROAD,,HARROW,HARROW,A,A,GREATER LONDON
{9619DC58-6D4E-40AA-9FED-F66390F60866},731000,2013-11-15 00:00,W12 0PA,T,N,F,91,,WILLOW VALE,,LONDON,HAMMERSMITH AND FULHAM,A,A,GREATER LONDON
{43C54786-99CA-4126-9AD2-FD61FBB2203F},164000,2013-05-13 00:00,RM11 1DA,F,N,L,SCOTT HOUSE,FLAT 2,BENJAMIN CLOSE,,HORNCHURCH,HAVERING,A,A,GREATER LONDON
{C5AD298F-0012-4B0D-BEE7-F6634729A07F},235000,2013-07-19 00:00,RM3 8JX,S,N,F,8,,CHATTERIS AVENUE,,ROMFORD,HAVERING,A,A,GREATER LONDON
{D02F0EA0-6FF3-4077-B425-F9E023994A58},380000,2013-07-05 00:00,HA4 9ED,S,N,F,197,,WHITBY ROAD,,RUISLIP,HILLINGDON,A,A,GREATER LONDON
{6ED3149F-9342-4AFC-8459-F6630948631E},3430000,2013-04-12 00:00,SW19 4TQ,S,N,F,10,,LAURISTON ROAD,,LONDON,MERTON,A,A,GREATER LONDON
{A7CFF691-8589-4A19-BD61-F663045B5387},1100000,2013-11-28 00:00,TW10 6AS,T,N,F,53,,THE VINEYARD,,RICHMOND,RICHMOND UPON THAMES,A,A,GREATER LONDON
{38AE7DEE-E7D7-4E15-A097-FD613BC7F65C},308000,2013-08-15 00:00,SW6 2FT,F,N,L,"DOULTON HOUSE, 11",FLAT 97,PARK STREET,,LONDON,HAMMERSMITH AND FULHAM,A,A,GREATER LONDON
{769ED4E7-C016-439B-9D04-F662BDEA37DA},233950,2013-12-17 00:00,IG6 1FJ,F,Y,L,THOMAS COURT,FLAT 10,NEW MOSSFORD WAY,BARKINGSIDE,ILFORD,REDBRIDGE,A,A,GREATER LONDON
{89AE848D-CFC8-4FAC-96D8-EF5138C81191},646000,2013-06-17 00:00,KT5 9AD,S,N,F,41,,ALEXANDRA DRIVE,,SURBITON,KINGSTON UPON THAMES,A,A,GREATER LONDON
{AD19C5DD-3ABA-48DC-A13F-EF513273A5C9},455000,2013-06-21 00:00,W1U 1DY,F,N,L,29,FLAT 2,JAMES STREET,,LONDON,CITY OF WESTMINSTER,A,A,GREATER LONDON
{157E2F8E-CE91-487F-93E8-F2D297EA454A},331000,2013-08-09 00:00,SE24 0LA,F,N,L,71C,,SHAKESPEARE ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
{D4CFD0FA-ACED-4CC1-9E73-F2D28B923214},360000,2013-02-14 00:00,SW12 9JB,F,N,L,48C,,BYRNE ROAD,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{72C16CB9-8C15-4B83-8D98-F9DF7E0C7A85},1300000,2013-11-28 00:00,W1S 2QJ,F,N,L,"FLAT 3, 21",,MADDOX STREET,,LONDON,CITY OF WESTMINSTER,A,A,GREATER LONDON
{E3AF00E7-6008-48AE-867A-F662918C22BC},395000,2013-11-11 00:00,SE21 8BP,F,N,L,164B,,CLIVE ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
{9233BE9E-0554-435F-9052-F66269717D55},250000,2013-01-25 00:00,IG11 0HY,T,Y,L,27,,CROSSNESS ROAD,,BARKING,BARKING AND DAGENHAM,A,A,GREATER LONDON
{A7FCB28F-89E6-42D0-8ED0-FD60D50A4FA1},240000,2013-11-04 00:00,EN1 4UW,T,N,F,2,,GOAT COTTAGES,,ENFIELD,ENFIELD,A,A,GREATER LONDON
{F9F0BD05-77CE-486F-AC01-F9DF4BDCD602},158000,2013-03-28 00:00,BR2 0EE,F,N,L,55A,,MARTINS ROAD,,BROMLEY,BROMLEY,A,A,GREATER LONDON
{B7992F97-EA5C-422E-9407-507CBC1DB182},1400000,2013-12-03 00:00,SW8 2DU,F,Y,L,1,APARTMENT 206,ST GEORGE WHARF,,LONDON,LAMBETH,A,A,GREATER LONDON
{DDAC0137-9204-4BFC-9951-57A098822DFD},345000,2013-08-09 00:00,IG6 1AD,T,N,F,92,,HAMILTON AVENUE,,ILFORD,REDBRIDGE,A,A,GREATER LONDON
{5134417B-C378-42A2-BCEB-57A0878AEF62},250000,2013-12-10 00:00,DA7 4AL,T,N,F,22,,GLENGALL ROAD,,BEXLEYHEATH,BEXLEY,A,A,GREATER LONDON
{BDFDBB6D-AF28-4B2A-B1FB-507CB2FF69D4},285000,2013-09-04 00:00,N1 5TN,F,N,L,ST AUBINS COURT,FLAT 31,DE BEAUVOIR ESTATE,,LONDON,HACKNEY,A,A,GREATER LONDON
{BFE743D5-70DE-4944-93C9-507CA548D284},908000,2013-06-12 00:00,RM11 2RJ,D,N,F,28,,AYLOFFS WALK,,HORNCHURCH,HAVERING,A,A,GREATER LONDON
{46D06945-4F6A-470D-838F-57A04305F662},400000,2013-07-23 00:00,NW8 7QJ,F,N,L,KINGSLAND,FLAT 6,BROXWOOD WAY,,LONDON,CAMDEN,A,A,GREATER LONDON
{7B8EE268-EF0C-412D-A8F0-5B391C4888B1},310000,2013-12-19 00:00,TW4 7LR,T,N,F,66,,CLIFFORD ROAD,,HOUNSLOW,HOUNSLOW,A,A,GREATER LONDON
{9F91B84A-8029-4773-944E-579FF67FF378},239000,2013-07-03 00:00,SW16 2UT,F,N,L,28A,,FARM AVENUE,,LONDON,LAMBETH,A,A,GREATER LONDON
{AEF40AEE-9446-47FB-9B2A-579FD40D189D},496950,2013-12-11 00:00,NW10 4RJ,T,N,F,55,,BUCKINGHAM ROAD,,LONDON,BRENT,A,A,GREATER LONDON
{550250C0-4EE0-4C59-AB58-579FD354E8A0},213850,2013-09-12 00:00,E14 6FA,F,Y,L,"PANORAMIC TOWER, 6",FLAT 93,HAY CURRIE STREET,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{B9455078-80DE-4398-B5BD-542553E27CB0},230000,2013-02-28 00:00,E8 3AQ,F,N,L,46B - 46C,,PARKHOLME ROAD,,LONDON,HACKNEY,A,A,GREATER LONDON
{83C63000-AA6B-44A7-A476-54252E18FCAA},390000,2013-02-12 00:00,BR6 9AQ,S,N,F,87,,HILLCREST ROAD,,ORPINGTON,BROMLEY,A,A,GREATER LONDON
{F8533A42-BB22-4ECD-BAFB-4CEE26A46337},750000,2013-09-20 00:00,SE10 8PX,T,N,F,117,,KING GEORGE STREET,,LONDON,GREENWICH,A,A,GREATER LONDON
{2B0F7B39-2013-46C5-BC6C-507BECC129F2},177000,2013-11-29 00:00,SW16 5YQ,F,N,L,71,,WOODGATE DRIVE,STREATHAM VALE,LONDON,LAMBETH,A,A,GREATER LONDON
{213CBB2D-5751-4D2F-AE2D-5424D6FC75C9},170000,2013-04-04 00:00,SE13 6RQ,F,N,L,52,FIRST FLOOR FLAT,MOUNT PLEASANT ROAD,,LONDON,LEWISHAM,A,A,GREATER LONDON
{492B6D5A-6356-4F87-9E21-5424CAE95D20},182250,2013-02-22 00:00,BR3 5XL,F,N,L,"YORK COURT, 103",FLAT 1,ALBEMARLE ROAD,,BECKENHAM,BROMLEY,A,A,GREATER LONDON
{8C606506-081E-4A50-8360-4CEDC4A6D6BE},440000,2013-07-30 00:00,EN4 9LA,S,N,F,72,,BELMONT AVENUE,,BARNET,BARNET,A,A,GREATER LONDON
{41A9B70B-E43F-492A-89CE-54247CDD10A6},325000,2013-02-12 00:00,E14 9JG,F,N,L,"DENISON HOUSE, 20",FLAT 316,LANTERNS WAY,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{F1D1D149-778F-43F2-A461-5B3840A0EDB3},166000,2013-04-05 00:00,E3 3RD,F,N,L,BRAMBLE HOUSE,FLAT 28,DEVONS ROAD,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{CB64412E-E77C-4A42-953E-942574374FF8},1850000,2013-08-19 00:00,NW3 7SP,F,N,L,2,FLAT 4,KIDDERPORE AVENUE,,LONDON,CAMDEN,A,A,GREATER LONDON
{639AFCC0-611D-41B4-AB4A-A2586C03D3C0},160000,2013-06-28 00:00,CR4 1SB,F,N,L,106,,GROVE ROAD,,MITCHAM,MERTON,A,A,GREATER LONDON
{243F8D14-5687-4F26-8591-A258481A64FB},580000,2013-11-04 00:00,SW6 5LX,F,N,L,WALDEMAR AVENUE MANSIONS,FLAT 48,WALDEMAR AVENUE,,LONDON,HAMMERSMITH AND FULHAM,A,A,GREATER LONDON
{5B2E8236-24DC-4055-A68C-979F5BDE1B9C},637500,2013-07-25 00:00,SW1V 4DB,F,N,L,69 - 71,FLAT 3,ST GEORGES DRIVE,,LONDON,CITY OF WESTMINSTER,A,A,GREATER LONDON
{BCDFF429-A511-4102-AB22-9B33A7B15D8F},197000,2013-07-02 00:00,SM1 2JJ,F,N,L,44A,,ST ALBANS ROAD,,SUTTON,SUTTON,A,A,GREATER LONDON
{C22F984A-B35B-4421-8E6D-9B3382246923},1800000,2013-06-17 00:00,BR2 6EW,D,N,F,48,,LONGDON WOOD,,KESTON,BROMLEY,A,A,GREATER LONDON
{8045F176-E3CC-4B9F-B0E0-979EF7A874AB},455000,2013-11-27 00:00,N22 8EL,T,N,F,4,,TRURO ROAD,WOOD GREEN,LONDON,HARINGEY,A,A,GREATER LONDON
{44D8B1D3-9996-4D62-ABFB-979ED990F4D9},686000,2013-01-11 00:00,SE1 3JT,F,N,L,4,FLAT 7,ARCHIE STREET,,LONDON,SOUTHWARK,A,A,GREATER LONDON
{9D419C31-15BB-4909-8ACC-942497B445CD},445000,2013-03-26 00:00,HA4 7RS,D,N,F,28,,HOWLETTS LANE,,RUISLIP,HILLINGDON,A,A,GREATER LONDON
{14B5078D-7316-4A31-B623-94248E6E0CB1},740000,2013-05-24 00:00,NW6 2AU,F,N,L,30B,,SHERRIFF ROAD,,LONDON,CAMDEN,A,A,GREATER LONDON
{84016858-A6AC-44F7-9571-94248A739933},680000,2013-11-15 00:00,NW2 6HB,S,N,F,258,,DOLLIS HILL LANE,,LONDON,BRENT,A,A,GREATER LONDON
{143986B0-5797-4FE3-B81B-A257A47262B2},320000,2013-10-14 00:00,SM4 4TB,T,N,F,37,,WOLSEY CRESCENT,,MORDEN,MERTON,A,A,GREATER LONDON
{C606B2A4-B133-47C2-B0F6-942448A2D493},295000,2013-01-25 00:00,BR6 0PZ,S,N,F,118,,COURT ROAD,,ORPINGTON,BROMLEY,A,A,GREATER LONDON
{46594877-8996-4C59-B362-9B32F095D886},327000,2013-10-04 00:00,N1 1HG,F,N,L,DOVEY LODGE,FLAT 5,BEWDLEY STREET,,LONDON,ISLINGTON,A,A,GREATER LONDON
{7D32D3A4-2EED-4FB7-A92E-94242A485D32},423995,2013-11-06 00:00,BR2 9GS,T,Y,F,43,,RENWICK DRIVE,,BROMLEY,BROMLEY,A,A,GREATER LONDON
{B883102D-8631-4149-B977-979E231210DF},265000,2013-01-08 00:00,KT2 7ST,F,N,L,"RICHMOND COURT, 2",FLAT 2,QUEENS ROAD,,KINGSTON UPON THAMES,KINGSTON UPON THAMES,A,A,GREATER LONDON
{969484D1-208B-411A-8EC6-A25722A47387},121000,2013-02-11 00:00,IG4 5DG,F,N,L,REDBRIDGE COURT,18,REDBRIDGE LANE EAST,,ILFORD,REDBRIDGE,A,A,GREATER LONDON
{DEFC665F-6DD2-452A-ADD6-9423CA5ACA2D},1300000,2013-04-19 00:00,NW3 6QT,S,N,F,10,,HOLLYBERRY LANE,,LONDON,CAMDEN,A,A,GREATER LONDON
{D8C4E017-46F9-4251-999C-9B326B3E6CC0},467750,2013-04-02 00:00,NW6 7NA,F,N,L,20,GROUND FLOOR FLAT,BUCKLEY ROAD,,LONDON,BRENT,A,A,GREATER LONDON
{A2F12178-21AD-4C56-9D2F-979E0018D1D3},790000,2013-06-26 00:00,SE10 8QW,T,N,F,35,,POINT HILL,,LONDON,GREENWICH,A,A,GREATER LONDON
{73D0E56B-F689-4E04-8DCD-979DE036C727},218500,2013-03-22 00:00,IG1 2UL,T,N,F,299,,ETON ROAD,,ILFORD,REDBRIDGE,A,A,GREATER LONDON
{024B4FD6-2BD7-499B-8932-A256FDB2A2F4},450000,2013-02-20 00:00,E5 9EY,T,N,F,30,,HARRINGTON HILL,,LONDON,HACKNEY,A,A,GREATER LONDON
{1997DD69-E34B-4BC5-A90E-8EFA9EB94D72},331000,2013-04-25 00:00,SE16 7EE,F,Y,L,"ONTARIO POINT, 28",FLAT 19,SURREY QUAYS ROAD,,LONDON,SOUTHWARK,A,A,GREATER LONDON
{48D15351-B192-4576-A278-8B55DA56406E},376000,2013-07-23 00:00,E8 2EH,F,N,L,MILTON HOUSE MANSIONS,FLAT 15,SHACKLEWELL LANE,,LONDON,HACKNEY,A,A,GREATER LONDON
{4ACF6A7A-7E43-44F1-9B80-8B55CF946758},293000,2013-01-25 00:00,SE23 2NU,T,N,F,16,,CATLING CLOSE,,LONDON,LEWISHAM,A,A,GREATER LONDON
{8CBA0914-86BD-4C5F-8AE9-8EFA65049573},565000,2013-08-16 00:00,N19 5RW,F,N,L,13C,,ST JOHNS GROVE,,LONDON,ISLINGTON,A,A,GREATER LONDON
{61D04B93-770D-4DF2-81DF-87CC173DFB57},250000,2013-06-14 00:00,E2 0JQ,F,N,L,16,,SUGAR LOAF WALK,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{71360366-F1D5-43BA-969A-8B559010E9C8},336500,2013-07-25 00:00,TW8 0ES,F,N,L,RIVERS HOUSE,FLAT 1,AITMAN DRIVE,,BRENTFORD,HOUNSLOW,A,A,GREATER LONDON
{6781D47D-CF1E-4220-8BDF-8B556AF30862},230000,2013-02-25 00:00,NW9 5XQ,F,Y,L,"JENNER COURT, 4",FLAT 5,LINGARD AVENUE,,LONDON,BARNET,A,A,GREATER LONDON
{8D804560-65AC-45BE-A355-928B5F848740},245000,2013-10-25 00:00,TN16 3NJ,T,N,F,190,,KINGS ROAD,BIGGIN HILL,WESTERHAM,BROMLEY,A,A,GREATER LONDON
{9F2F4B3F-BBEA-4179-857C-8B5502CE502E},366000,2013-10-18 00:00,SW10 0EF,F,N,L,BERENGER TOWER,FLAT 11,WORLDS END ESTATE,,LONDON,KENSINGTON AND CHELSEA,A,A,GREATER LONDON
{CC6FD8F0-0CF6-4512-B56B-928B25B03A49},425000,2013-06-07 00:00,W11 1PS,F,N,L,3,FIRST FLOOR FLAT,LADBROKE CRESCENT,,LONDON,KENSINGTON AND CHELSEA,A,A,GREATER LONDON
{A5B64EDD-25FA-406E-8B40-8EF9DA2BE479},250000,2013-10-18 00:00,RM2 5SH,T,N,F,8,,MARGARET ROAD,,ROMFORD,HAVERING,A,A,GREATER LONDON
{6D1EE2DA-2550-4D01-821E-8EF9D058429F},720000,2013-07-19 00:00,SE11 5SQ,F,N,L,OVAL MANSIONS,FLAT 32,KENNINGTON OVAL,,LONDON,LAMBETH,A,A,GREATER LONDON
{C6AA751A-1EF3-4E62-BA30-928AF57345F1},928612,2013-05-03 00:00,SW12 0PF,T,N,F,9,,SCHOLARS ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
{AE74D78B-C2C4-4C81-978B-8EF97064B6EE},370000,2013-05-31 00:00,SE24 9AF,F,N,L,183,FLAT 1,NORWOOD ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
{2C737E7B-A6A3-48C4-BA3F-928AB7690E82},1850000,2013-05-17 00:00,E14 9FT,F,N,L,12,APARTMENT 1344,BALTIMORE WHARF,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{C28EE205-FDCF-4AE8-A7A2-8EF946E2FB62},173000,2013-05-31 00:00,UB8 3SQ,F,N,L,8,,ST MARTIN CLOSE,,UXBRIDGE,HILLINGDON,A,A,GREATER LONDON
{D4725D84-FF62-4F75-B876-FD608D6EF4B1},625000,2013-08-01 00:00,W2 4PL,F,N,L,3,FLAT 4,LEINSTER SQUARE,,LONDON,CITY OF WESTMINSTER,A,A,GREATER LONDON
{C2E9A20E-3B25-4B81-9F0A-FD606089E816},388000,2013-02-13 00:00,N21 3EN,T,N,F,96,,RIDGE ROAD,,LONDON,ENFIELD,A,A,GREATER LONDON
{E3FF6060-687E-47D4-AA46-F661A3DD7E24},345000,2013-11-07 00:00,SW4 6NR,F,N,L,1B,,CHELSHAM ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
